,DAX,JKSE,FTSE,SZSE,MERV,BVSP,HSI,EURO,TSX,BSE,MXX,TA,S&P 500,NIKKEI,Canada,India,Israel,Mexico,Argentina,Brazil,"Hong Kong SAR, China",European Union,Germany,United Kingdom,Indonesia,China,Japan,United States,Russian Federation,United Arab Emirates
2009,0.18992251879976085,5.367120714843339,0.0160150584505645,3.6451284775790365,4.396293525655247,9.110259433962263,1.1392693269590906,-0.31623999023437477,0.8110207968412249,4.463096762841971,7.111926634126997,2.5512352144076256,-0.09284674690352956,-0.2380934138786439,0.6795612959726536,2.211091938369569,1.3712259475677033,0.6183595100682044,0.8416177487794971,0.6732421718412838,1.13564286690568,0.4419849754484533,0.3321794229281596,0.4888064369642562,1.4605571117369487,5.906745300405453,0.22001035989674778,0.6545487696364474,-0.0005035605771174234,1.6835918029598194
2010,0.381023372121885,8.304418271251524,0.12862505779010602,3.2242110467812877,7.193252355238069,9.215949292452828,1.2888149036914998,-0.3025300292968748,1.07268079953788,5.712385713768618,8.658188196427016,3.0814963493696217,0.023112057654869123,-0.2610320506389626,0.7314512522473908,2.483957195678164,1.5040415773764746,0.7011890617753957,1.0280888783568303,0.7992076212212231,1.2801762114537438,0.4736420558867587,0.3878507885415077,0.5178310382754121,1.6136985984024212,6.641356431994101,0.2711500131113995,0.6969675376908575,0.044473779197057084,1.7266046796817127
2011,0.17812200863026195,8.602078493714634,0.055367192831824896,2.024026183501226,4.726247260365058,7.365860849056602,0.8345269164078486,-0.40715002441406234,0.8432445442235237,4.058214893073161,8.363814154306551,2.262829512284574,0.023079485180119708,-0.3891601058868034,0.7859379690740982,2.6665634029982193,1.6238223433486714,0.7635037520040311,1.1498543549005409,0.8707157860228159,1.3899593115557276,0.5007617608590311,0.44231190512265783,0.5412078730652303,1.7749581617637937,7.371175820125323,0.26968283473644283,0.7232847127852573,0.08938645654043698,1.9155657902446328
2012,0.5204801698549417,9.84491112991797,0.13872461087995025,2.0910448343121883,5.636957762326214,7.984669811320753,1.2557007724000178,-0.3220399780273435,0.9170046080277963,5.358135731807031,10.037773216669306,2.4981493459312683,0.1602303588970324,-0.2490209449695937,0.8174101706861736,2.8666242634216417,1.683048246474086,0.8277362491155813,1.127787810061343,0.9066550483016604,1.4305951867778322,0.4896117491531722,0.44836314029834123,0.5640011653754582,1.9422895445192658,8.029119056395134,0.2886657305731728,0.7620507925662432,0.1332243061362719,2.046318014196618
2013,0.9079250847641114,9.738112153462342,0.32192325473878824,1.7537840806491314,11.535529497652822,6.592423349056602,1.3193715374509725,-0.19004998779296844,1.1001865299297466,5.9289163472289435,9.849118678380421,3.0241421517247336,0.5036730430596199,0.17693321655928274,0.8597398802942777,3.113551003008629,1.7943425513866655,0.852485478742584,1.178967996261592,0.9639471020707369,1.5059813064460164,0.4887550785250778,0.4545656578512125,0.5974627466734403,2.1058003329994346,8.730556579432376,0.3144424967611237,0.7945091966777054,0.15311717660588453,2.200258998391366
2014,0.958536512814461,12.13177804108745,0.2924182022323487,2.734630632289206,18.948424824331987,6.371314858490565,1.3490919989667374,-0.16047998046874967,1.2560324104504645,8.000239153799864,9.896304509461167,3.2980092392271096,0.6749509327445926,0.2606960924292854,0.9131150850855847,3.41837449498297,1.899359538470708,0.9044354723953927,1.1242189125518904,0.9738445262269435,1.575206333519077,0.5123101829200749,0.4869397620469962,0.6391162029052362,2.261297457638711,9.453004054552165,0.3193679688016633,0.8385100782973041,0.16160720040161025,2.337367812614427
2015,1.1457824703965636,10.539119197958799,0.26688074323580513,3.2941730070969406,26.147792758635532,5.3900353773584895,1.18084547470851,-0.08589001464843715,1.0058897293957156,7.54796567851321,9.853836176325855,3.385674435492505,0.662780743947379,0.37505254197325844,0.9257258975866558,3.771678917712996,1.965757542879666,0.9670531507424316,1.1822347261564348,0.9038566695872894,1.6366974020375764,0.5479492905127514,0.5128087939208386,0.6777259834675649,2.420328832842095,10.189089568743093,0.33550279730141885,0.8914759075623955,0.13869195182369487,2.5077717100490498
2016,1.2931987315495115,12.307443453037687,0.4181575853642421,2.450673283290892,38.338370160072905,7.877800707547168,1.1894198360192751,-0.0661099853515621,1.3570514253312274,7.714529867816587,10.526974399471916,3.2762678700158228,0.8213272647899894,0.380879533231149,0.9450100094424378,4.165643323061412,2.0838553836152345,1.024305146573786,1.1368370895316073,0.841487907047584,1.6938998875022344,0.5796885211549403,0.546544429526008,0.7099073700835157,2.5924763492783547,10.955399926280869,0.34247338010379047,0.9211194049222045,0.14089748508247601,2.6151433501129806
2017,1.5801377194321322,14.967928902094242,0.542706734473724,2.7434158598489335,68.69850540078684,10.262087264150942,1.977450560975945,0.03273999023437546,1.4991288569713621,10.1464023174187,11.464308291746217,3.553769509410799,1.1750283916784485,0.6446077155250929,1.0066810227137544,4.52950198476582,2.192922195282692,1.0671815965309928,1.193860518525295,0.865848380703879,1.7960257798618486,0.6227558347794488,0.584667214128405,0.7422601348101563,2.774607208743372,11.785845927018073,0.37158210605605224,0.9637108205870897,0.16172787800056732,2.700950104584947
2018,1.1090208129845007,14.56304156512061,0.3425912863527283,1.4547595299744325,69.4379643612931,11.955041273584904,1.5720747625840312,-0.08336999511718701,1.2083135118149557,10.804742788210495,9.51612271142436,3.445529957068408,1.0393662190864381,0.44592716634841634,1.047088338641506,4.867884660619513,2.3031962295398527,1.1113357297219908,1.1394134539206617,0.8904257833540139,1.876035873119342,0.6575930093373259,0.6088721548311387,0.7656189749469275,2.969743289330797,12.649096940656113,0.37601516006824753,1.0211949737544717,0.19119314580794144,2.7449860681985085
2019,1.6463247754049726,14.826946352860281,0.532823635603108,2.5367090445510416,95.89673625264923,16.093749999999996,1.8053466042796376,0.14439001464843804,1.6308454721077275,12.50186700571692,9.996151310392458,4.3851741707063026,1.6282958279823783,0.7090253388119494,1.0809889578526306,5.162679758853461,2.419273337777002,1.1082615758161003,1.0931389652439085,0.9119120900571647,1.8418607340742064,0.6828362598210354,0.6179490075946639,0.7904902271665437,3.1692115370339415,13.482860302248445,0.3850163859463873,1.0683611247302869,0.20717747408237774,2.807816462348445
